exporter_iso3,importer_iso3,year,lsbci,ln_lsbci
BRN,ARE,2010,0.1917,-1.6518236289305381
BRN,ARE,2011,0.2015,-1.6019658975953994
BRN,ARE,2012,0.1885,-1.6686572720940716
BRN,ARE,2013,0.189,-1.6660082639224947
BRN,ARE,2014,0.1884,-1.6691879168398742
BRN,ARE,2015,0.1992,-1.6134459338316391
BRN,ARE,2016,0.2011,-1.6039529822035308
BRN,ARE,2017,0.2033,-1.593072558347836
BRN,ARE,2018,0.1919,-1.650780875968483
BRN,ARE,2019,0.2076,-1.5721421276904035
BRN,ARE,2020,0.2114,-1.5540032055459998
BRN,ARE,2021,0.2018,-1.6004781710626284
BRN,ARE,2022,0.2068,-1.5760031363478628
BRN,ARE,2023,0.2098,-1.5616005830199404
BRN,ARE,2024,0.2159,-1.5329399414613754
BRN,ARE,2025,0.2038,-1.5906161581935125
BRN,AUS,2010,0.1874,-1.6745099091778153
BRN,AUS,2011,0.1985,-1.616966178854892
BRN,AUS,2012,0.1833,-1.6966311241364778
BRN,AUS,2013,0.1861,-1.6814711153339321
BRN,AUS,2014,0.1867,-1.67825222843446
BRN,AUS,2015,0.1959,-1.6301509540316421
BRN,AUS,2016,0.1985,-1.616966178854892
BRN,AUS,2017,0.2017,-1.600973834021971
BRN,AUS,2018,0.1894,-1.663894098230159
BRN,AUS,2019,0.204,-1.5896352851379207
BRN,AUS,2020,0.2018,-1.6004781710626284
BRN,AUS,2021,0.1949,-1.635268672468622
BRN,AUS,2022,0.202,-1.5994875815809322
BRN,AUS,2023,0.2063,-1.5784238589049309
BRN,AUS,2024,0.2107,-1.5573199581719936
BRN,AUS,2025,0.1944,-1.6378373869557985
BRN,CAN,2010,0.1871,-1.6761120457020933
BRN,CAN,2011,0.1985,-1.616966178854892
BRN,CAN,2012,0.1859,-1.6825463842547386
BRN,CAN,2013,0.1863,-1.6803970013745944
BRN,CAN,2014,0.1865,-1.6793240398982667
BRN,CAN,2015,0.1978,-1.6204988597935253
BRN,CAN,2016,0.1975,-1.6220166946409604
BRN,CAN,2017,0.2009,-1.6049480071612483
BRN,CAN,2018,0.1895,-1.663366254459656
BRN,CAN,2019,0.205,-1.584745299843729
BRN,CAN,2020,0.2077,-1.5716605481000705
BRN,CAN,2021,0.197,-1.6245515502441485
BRN,CAN,2022,0.2019,-1.5999827536633453
BRN,CAN,2023,0.2044,-1.5876764206525877
BRN,CAN,2024,0.21,-1.5606477482646683
BRN,CAN,2025,0.1992,-1.6134459338316391
BRN,CHN,2010,0.1984,-1.6174700841313647
BRN,CHN,2011,0.2761,-1.2869921600460283
BRN,CHN,2012,0.1926,-1.647139779618112
BRN,CHN,2013,0.1965,-1.627092847672821
BRN,CHN,2014,0.1968,-1.625567294363984
BRN,CHN,2015,0.2707,-1.3067440823618817
BRN,CHN,2016,0.2748,-1.2917117186339429
BRN,CHN,2017,0.278,-1.2801341652915
BRN,CHN,2018,0.2665,-1.3223810353762377
BRN,CHN,2019,0.2833,-1.2612488721456663
BRN,CHN,2020,0.2884,-1.243406873571343
BRN,CHN,2021,0.2774,-1.2822947711014059
BRN,CHN,2022,0.2849,-1.2556170374782745
BRN,CHN,2023,0.289,-1.241328590869705
BRN,CHN,2024,0.2944,-1.222815892127416
BRN,CHN,2025,0.2756,-1.2888047398426334
BRN,DEU,2010,0.1967,-1.6260755535871236
BRN,DEU,2011,0.207,-1.575036485716768
BRN,DEU,2012,0.1919,-1.650780875968483
BRN,DEU,2013,0.1938,-1.640928579525471
BRN,DEU,2014,0.194,-1.6398971199188088
BRN,DEU,2015,0.2039,-1.5901256014017275
BRN,DEU,2016,0.2069,-1.5755196942306398
BRN,DEU,2017,0.2099,-1.5611240521555498
BRN,DEU,2018,0.1978,-1.6204988597935253
BRN,DEU,2019,0.2125,-1.5488132906176655
BRN,DEU,2020,0.2147,-1.5385135740974016
BRN,DEU,2021,0.2052,-1.5837701656855225
BRN,DEU,2022,0.2111,-1.555423324127862
BRN,DEU,2023,0.2135,-1.5441184463134578
BRN,DEU,2024,0.2191,-1.5182270323807163
BRN,DEU,2025,0.2035,-1.5920892740994874
BRN,FRA,2010,0.1979,-1.619993426373617
BRN,FRA,2011,0.2098,-1.5616005830199404
BRN,FRA,2012,0.1937,-1.6414447085691868
BRN,FRA,2013,0.1965,-1.627092847672821
BRN,FRA,2014,0.1962,-1.6286207318508743
BRN,FRA,2015,0.2072,-1.5740707685968092
BRN,FRA,2016,0.2079,-1.57069808411817
BRN,FRA,2017,0.2111,-1.555423324127862
BRN,FRA,2018,0.1989,-1.6149530931222105
BRN,FRA,2019,0.2158,-1.5334032261581028
BRN,FRA,2020,0.2188,-1.519597208434311
BRN,FRA,2021,0.2057,-1.5813364823232257
BRN,FRA,2022,0.2132,-1.5455245866904477
BRN,FRA,2023,0.2161,-1.5320140154692967
BRN,FRA,2024,0.223,-1.5005835075220182
BRN,FRA,2025,0.2083,-1.5687759307152107
BRN,GBR,2010,0.2003,-1.6079390363103645
BRN,GBR,2011,0.2117,-1.5525851008413176
BRN,GBR,2012,0.1943,-1.6383519225987426
BRN,GBR,2013,0.1965,-1.627092847672821
BRN,GBR,2014,0.1963,-1.6281111776997217
BRN,GBR,2015,0.2068,-1.5760031363478628
BRN,GBR,2016,0.2097,-1.5620773410742628
BRN,GBR,2017,0.2127,-1.5478725567759455
BRN,GBR,2018,0.2003,-1.6079390363103645
BRN,GBR,2019,0.2178,-1.524178068483277
BRN,GBR,2020,0.2213,-1.5082360319251331
BRN,GBR,2021,0.211,-1.5558971455060706
BRN,GBR,2022,0.2161,-1.5320140154692967
BRN,GBR,2023,0.2207,-1.5109509657194462
BRN,GBR,2024,0.2239,-1.496555755377428
BRN,GBR,2025,0.2094,-1.5635089805457005
BRN,HKG,2010,0.2626,-1.3371233171134413
BRN,HKG,2011,0.2743,-1.2935328810385796
BRN,HKG,2012,0.2562,-1.3617968895195032
BRN,HKG,2013,0.2598,-1.347843174745638
BRN,HKG,2014,0.2598,-1.347843174745638
BRN,HKG,2015,0.2685,-1.3149043650332175
BRN,HKG,2016,0.2694,-1.3115580150058734
BRN,HKG,2017,0.2717,-1.303056762549835
BRN,HKG,2018,0.2603,-1.3459204669816174
BRN,HKG,2019,0.2729,-1.2986498512678444
BRN,HKG,2020,0.2799,-1.2733228824607292
BRN,HKG,2021,0.2688,-1.3137876703331426
BRN,HKG,2022,0.2763,-1.2862680470527663
BRN,HKG,2023,0.2777,-1.2812138846693832
BRN,HKG,2024,0.2844,-1.2573735810530513
BRN,HKG,2025,0.2664,-1.3227563403159028
BRN,IDN,2010,0.188,-1.6713133161521878
BRN,IDN,2011,0.1962,-1.6286207318508743
BRN,IDN,2012,0.1812,-1.708153885373258
BRN,IDN,2013,0.1814,-1.7070507413011007
BRN,IDN,2014,0.1803,-1.7131331487728656
BRN,IDN,2015,0.1897,-1.6623114020411685
BRN,IDN,2016,0.1899,-1.6612576611638967
BRN,IDN,2017,0.1938,-1.640928579525471
BRN,IDN,2018,0.1841,-1.6922761907431048
BRN,IDN,2019,0.1963,-1.6281111776997217
BRN,IDN,2020,0.2013,-1.6029589463363911
BRN,IDN,2021,0.1875,-1.6739764335716716
BRN,IDN,2022,0.194,-1.6398971199188088
BRN,IDN,2023,0.2036,-1.5915979943057694
BRN,IDN,2024,0.2072,-1.5740707685968092
BRN,IDN,2025,0.1925,-1.647659125254298
BRN,IND,2010,0.1912,-1.6544352783648362
BRN,IND,2011,0.2005,-1.606941032235513
BRN,IND,2012,0.1883,-1.6697188433190304
BRN,IND,2013,0.1879,-1.6718453725627174
BRN,IND,2014,0.1877,-1.672910335389674
BRN,IND,2015,0.1988,-1.6154559847596635
BRN,IND,2016,0.2023,-1.5980035348084372
BRN,IND,2017,0.2054,-1.5827959814876793
BRN,IND,2018,0.1925,-1.647659125254298
BRN,IND,2019,0.2065,-1.5774548665810497
BRN,IND,2020,0.2113,-1.554476354360126
BRN,IND,2021,0.2009,-1.6049480071612483
BRN,IND,2022,0.2074,-1.57310598318671
BRN,IND,2023,0.2136,-1.5436501718960973
BRN,IND,2024,0.2185,-1.5209692644464923
BRN,IND,2025,0.2048,-1.5857213858167842
BRN,ITA,2010,0.1961,-1.6291305457798364
BRN,ITA,2011,0.2065,-1.5774548665810497
BRN,ITA,2012,0.1919,-1.650780875968483
BRN,ITA,2013,0.194,-1.6398971199188088
BRN,ITA,2014,0.1936,-1.6419611041396605
BRN,ITA,2015,0.2047,-1.5862097863148932
BRN,ITA,2016,0.2063,-1.5784238589049309
BRN,ITA,2017,0.2097,-1.5620773410742628
BRN,ITA,2018,0.1983,-1.6179742434563866
BRN,ITA,2019,0.2147,-1.5385135740974016
BRN,ITA,2020,0.2161,-1.5320140154692967
BRN,ITA,2021,0.2033,-1.593072558347836
BRN,ITA,2022,0.2119,-1.5516408137078836
BRN,ITA,2023,0.2161,-1.5320140154692967
BRN,ITA,2024,0.2194,-1.516858731141007
BRN,ITA,2025,0.2073,-1.5735882595404032
BRN,JPN,2010,0.1942,-1.6388667231249125
BRN,JPN,2011,0.204,-1.5896352851379207
BRN,JPN,2012,0.1877,-1.672910335389674
BRN,JPN,2013,0.1916,-1.652345413445377
BRN,JPN,2014,0.1911,-1.6549584277359097
BRN,JPN,2015,0.2007,-1.6059440231798447
BRN,JPN,2016,0.203,-1.5945492999403497
BRN,JPN,2017,0.2064,-1.5779392453747294
BRN,JPN,2018,0.1933,-1.6435118927678518
BRN,JPN,2019,0.2056,-1.5818227454011269
BRN,JPN,2020,0.2106,-1.557794679282262
BRN,JPN,2021,0.1981,-1.6189833252776318
BRN,JPN,2022,0.2041,-1.5891452091663378
BRN,JPN,2023,0.2074,-1.57310598318671
BRN,JPN,2024,0.2805,-1.271181554019386
BRN,JPN,2025,0.2007,-1.6059440231798447
BRN,KHM,2010,0.1624,-1.8176928512545596
BRN,KHM,2011,0.1697,-1.7737231067419565
BRN,KHM,2012,0.1598,-1.8338322456499627
BRN,KHM,2013,0.1656,-1.7981800370309777
BRN,KHM,2014,0.1662,-1.7945633965607892
BRN,KHM,2015,0.1719,-1.7608423665933335
BRN,KHM,2016,0.1861,-1.6814711153339321
BRN,KHM,2017,0.1889,-1.666537504474673
BRN,KHM,2018,0.1742,-1.7475512145637346
BRN,KHM,2019,0.1854,-1.6852396258503821
BRN,KHM,2020,0.191,-1.6554818509355071
BRN,KHM,2021,0.1813,-1.7076021612213317
BRN,KHM,2022,0.1881,-1.6707815426751524
BRN,KHM,2023,0.194,-1.6398971199188088
BRN,KHM,2024,0.1975,-1.6220166946409604
BRN,KHM,2025,0.1846,-1.6895639569133853
BRN,KOR,2010,0.1956,-1.63168352138142
BRN,KOR,2011,0.2091,-1.564942672547549
BRN,KOR,2012,0.1911,-1.6549584277359097
BRN,KOR,2013,0.1948,-1.6357818877737023
BRN,KOR,2014,0.1942,-1.6388667231249125
BRN,KOR,2015,0.2034,-1.5925807953676774
BRN,KOR,2016,0.2077,-1.5716605481000705
BRN,KOR,2017,0.2101,-1.5601716711311824
BRN,KOR,2018,0.1991,-1.6139480679119864
BRN,KOR,2019,0.2163,-1.531088946023124
BRN,KOR,2020,0.2218,-1.5059792040658704
BRN,KOR,2021,0.207,-1.575036485716768
BRN,KOR,2022,0.2148,-1.5380479163474274
BRN,KOR,2023,0.2863,-1.2507150668780678
BRN,KOR,2024,0.2913,-1.2334016150167482
BRN,KOR,2025,0.2076,-1.5721421276904035
BRN,MMR,2010,0.1602,-1.8313322443478781
BRN,MMR,2011,0.155,-1.8643301620628905
BRN,MMR,2012,0.1641,-1.8072792808860918
BRN,MMR,2013,0.167,-1.7897614665653818
BRN,MMR,2014,0.167,-1.7897614665653818
BRN,MMR,2015,0.1815,-1.7064996252772315
BRN,MMR,2016,0.1826,-1.7004573108212688
BRN,MMR,2017,0.1833,-1.6966311241364778
BRN,MMR,2018,0.176,-1.7372712839439852
BRN,MMR,2019,0.1806,-1.711470637999252
BRN,MMR,2020,0.2583,-1.3536335788803424
BRN,MMR,2021,0.2493,-1.3890982884526248
BRN,MMR,2022,0.2557,-1.3637503966849962
BRN,MMR,2023,0.255,-1.3664917338237108
BRN,MMR,2024,0.2619,-1.3397925274684708
BRN,MMR,2025,0.1815,-1.7064996252772315
BRN,MYS,2010,0.2608,-1.3440014489296392
BRN,MYS,2011,0.2718,-1.3026887772650937
BRN,MYS,2012,0.2569,-1.359068374866299
BRN,MYS,2013,0.2612,-1.342468881579861
BRN,MYS,2014,0.2609,-1.3436180868394543
BRN,MYS,2015,0.2693,-1.3119292791645838
BRN,MYS,2016,0.2723,-1.3008508793024232
BRN,MYS,2017,0.274,-1.2946271725940668
BRN,MYS,2018,0.2634,-1.3340814896729563
BRN,MYS,2019,0.2792,-1.2758269080939195
BRN,MYS,2020,0.2841,-1.2584289901219947
BRN,MYS,2021,0.2727,-1.2993829891305941
BRN,MYS,2022,0.2799,-1.2733228824607292
BRN,MYS,2023,0.2836,-1.2601904843241645
BRN,MYS,2024,0.2889,-1.2416746715099476
BRN,MYS,2025,0.2701,-1.3089630181835672
BRN,NLD,2010,0.1986,-1.6164625273710649
BRN,NLD,2011,0.2098,-1.5616005830199404
BRN,NLD,2012,0.1926,-1.647139779618112
BRN,NLD,2013,0.1947,-1.636295366603983
BRN,NLD,2014,0.1942,-1.6388667231249125
BRN,NLD,2015,0.2034,-1.5925807953676774
BRN,NLD,2016,0.2063,-1.5784238589049309
BRN,NLD,2017,0.2097,-1.5620773410742628
BRN,NLD,2018,0.1995,-1.611941042652219
BRN,NLD,2019,0.2165,-1.5301647315395925
BRN,NLD,2020,0.2195,-1.516403046466911
BRN,NLD,2021,0.2095,-1.5630315396199446
BRN,NLD,2022,0.2154,-1.5352585142598487
BRN,NLD,2023,0.2199,-1.5145823814214214
BRN,NLD,2024,0.2247,-1.4929890997908535
BRN,NLD,2025,0.2087,-1.566857464898982
BRN,PHL,2010,0.247,-1.3983669423541598
BRN,PHL,2011,0.2548,-1.3672763552841287
BRN,PHL,2012,0.1786,-1.7226066105397384
BRN,PHL,2013,0.2465,-1.4003932854993923
BRN,PHL,2014,0.2468,-1.3991769869509043
BRN,PHL,2015,0.1886,-1.66812690878278
BRN,PHL,2016,0.2556,-1.3641415564787573
BRN,PHL,2017,0.2602,-1.3463047129037322
BRN,PHL,2018,0.2481,-1.3939233882843818
BRN,PHL,2019,0.1963,-1.6281111776997217
BRN,PHL,2020,0.2623,-1.3382663921093092
BRN,PHL,2021,0.1858,-1.683084452602399
BRN,PHL,2022,0.259,-1.3509272172825992
BRN,PHL,2023,0.2621,-1.3390291686527764
BRN,PHL,2024,0.2671,-1.3201321588662218
BRN,PHL,2025,0.188,-1.6713133161521878
BRN,SGP,2010,0.2622,-1.3386477076525376
BRN,SGP,2011,0.2739,-1.2949922027131047
BRN,SGP,2012,0.2566,-1.360236826800601
BRN,SGP,2013,0.2605,-1.3451524177887153
BRN,SGP,2014,0.2601,-1.3466891065275313
BRN,SGP,2015,0.2691,-1.312672221249277
BRN,SGP,2016,0.2725,-1.3001166648788383
BRN,SGP,2017,0.2758,-1.2880793136229356
BRN,SGP,2018,0.2653,-1.3268940178384432
BRN,SGP,2019,0.2822,-1.2651392395634233
BRN,SGP,2020,0.2865,-1.250016742827343
BRN,SGP,2021,0.2755,-1.2891676503891678
BRN,SGP,2022,0.2822,-1.2651392395634233
BRN,SGP,2023,0.2866,-1.2496677635880655
BRN,SGP,2024,0.2916,-1.232372278847634
BRN,SGP,2025,0.2733,-1.2971851860481147
BRN,THA,2010,0.1877,-1.672910335389674
BRN,THA,2011,0.1937,-1.6414447085691868
BRN,THA,2012,0.181,-1.7092582477163114
BRN,THA,2013,0.183,-1.6982691261407161
BRN,THA,2014,0.1836,-1.6949958007957469
BRN,THA,2015,0.1929,-1.6455833590704536
BRN,THA,2016,0.1971,-1.6240440648234626
BRN,THA,2017,0.1999,-1.6099380374757828
BRN,THA,2018,0.1888,-1.6670670252707367
BRN,THA,2019,0.2039,-1.5901256014017275
BRN,THA,2020,0.2058,-1.5808504555821878
BRN,THA,2021,0.1957,-1.6311724045801064
BRN,THA,2022,0.2004,-1.6074399097714274
BRN,THA,2023,0.203,-1.5945492999403497
BRN,THA,2024,0.2081,-1.5697365455825483
BRN,THA,2025,0.1956,-1.63168352138142
BRN,TLS,2010,0.1422,-1.9505207616129967
BRN,TLS,2011,0.1473,-1.9152839555135526
BRN,TLS,2012,0.1447,-1.9330926453446988
BRN,TLS,2013,0.161,-1.8263509139976741
BRN,TLS,2014,0.1584,-1.8426317996018116
BRN,TLS,2015,0.1614,-1.8238695231462887
BRN,TLS,2016,0.1502,-1.8957875396521027
BRN,TLS,2017,0.1502,-1.8957875396521027
BRN,TLS,2018,0.1502,-1.8957875396521027
BRN,TLS,2019,0.1508,-1.8918008234082815
BRN,TLS,2020,0.1519,-1.8845328693804098
BRN,TLS,2021,0.1553,-1.8623965488274956
BRN,TLS,2022,0.1526,-1.8799351601317804
BRN,TLS,2023,0.1532,-1.876011021675646
BRN,TLS,2024,0.1579,-1.8457933577205405
BRN,TLS,2025,0.1564,-1.8553384508709263
BRN,TWN,2010,0.195,-1.6347557204183902
BRN,TWN,2011,0.2047,-1.5862097863148932
BRN,TWN,2012,0.1894,-1.663894098230159
BRN,TWN,2013,0.1918,-1.6513021165327992
BRN,TWN,2014,0.1918,-1.6513021165327992
BRN,TWN,2015,0.2007,-1.6059440231798447
BRN,TWN,2016,0.2025,-1.5970153924355432
BRN,TWN,2017,0.2062,-1.5789087073992776
BRN,TWN,2018,0.1957,-1.6311724045801064
BRN,TWN,2019,0.2767,-1.2848213921892568
BRN,TWN,2020,0.2817,-1.2669126040998102
BRN,TWN,2021,0.2713,-1.304530059317251
BRN,TWN,2022,0.2768,-1.2844600552386225
BRN,TWN,2023,0.2784,-1.2786963505218725
BRN,TWN,2024,0.2836,-1.2601904843241645
BRN,TWN,2025,0.2672,-1.3197578373196464
BRN,USA,2010,0.1988,-1.6154559847596635
BRN,USA,2011,0.2109,-1.556371191497408
BRN,USA,2012,0.1947,-1.636295366603983
BRN,USA,2013,0.1978,-1.6204988597935253
BRN,USA,2014,0.2005,-1.606941032235513
BRN,USA,2015,0.2085,-1.567816237743281
BRN,USA,2016,0.2102,-1.5596958205392863
BRN,USA,2017,0.2137,-1.5431821166570352
BRN,USA,2018,0.2014,-1.602462298697675
BRN,USA,2019,0.2194,-1.516858731141007
BRN,USA,2020,0.223,-1.5005835075220182
BRN,USA,2021,0.2132,-1.5455245866904477
BRN,USA,2022,0.2182,-1.5223432055831665
BRN,USA,2023,0.2224,-1.5032777166057099
BRN,USA,2024,0.2274,-1.4810446976657015
BRN,USA,2025,0.2117,-1.5525851008413176
BRN,VNM,2010,0.1847,-1.6890223917769427
BRN,VNM,2011,0.2607,-1.344384958042681
BRN,VNM,2012,0.1804,-1.7125786713536137
BRN,VNM,2013,0.1836,-1.6949958007957469
BRN,VNM,2014,0.1824,-1.701553201341906
BRN,VNM,2015,0.1926,-1.647139779618112
BRN,VNM,2016,0.1974,-1.6225231519827559
BRN,VNM,2017,0.1989,-1.6149530931222105
BRN,VNM,2018,0.1882,-1.6702500518308578
BRN,VNM,2019,0.2017,-1.600973834021971
BRN,VNM,2020,0.2693,-1.3119292791645838
BRN,VNM,2021,0.2597,-1.3482281603134343
BRN,VNM,2022,0.2027,-1.5960282255241827
BRN,VNM,2023,0.207,-1.575036485716768
BRN,VNM,2024,0.2126,-1.5483428130742893
BRN,VNM,2025,0.2646,-1.3295360273012817
IDN,ARE,2010,0.4636,-0.7687331675165404
IDN,ARE,2011,0.4518,-0.7945156749482342
IDN,ARE,2012,0.4247,-0.8563722416629115
IDN,ARE,2013,0.3997,-0.9170410132648592
IDN,ARE,2014,0.319,-1.1425641761972924
IDN,ARE,2015,0.315,-1.155182640156504
IDN,ARE,2016,0.3218,-1.1338250444238542
IDN,ARE,2017,0.3114,-1.1666770195822391
IDN,ARE,2018,0.37,-0.9942522733438669
IDN,ARE,2019,0.3656,-1.006215439402142
IDN,ARE,2020,0.3958,-0.9268462458136717
IDN,ARE,2021,0.3085,-1.1760334356366946
IDN,ARE,2022,0.3059,-1.1844970278252793
IDN,ARE,2023,0.4356,-0.8310308879233317
IDN,ARE,2024,0.4195,-0.8686917530748762
IDN,ARE,2025,0.4328,-0.8374795514498652
IDN,AUS,2010,0.4164,-0.8761089422413233
IDN,AUS,2011,0.4238,-0.8584936331479384
IDN,AUS,2012,0.4026,-0.909811765776446
IDN,AUS,2013,0.3894,-0.9431481860440377
IDN,AUS,2014,0.3846,-0.9555514458274577
IDN,AUS,2015,0.3883,-0.9459770422445155
IDN,AUS,2016,0.3817,-0.9631203192309531
IDN,AUS,2017,0.3758,-0.9786981920027721
IDN,AUS,2018,0.4056,-0.9023878267051636
IDN,AUS,2019,0.399,-0.9187938620922735
IDN,AUS,2020,0.4039,-0.9065879564127699
IDN,AUS,2021,0.3674,-1.0013041062011117
IDN,AUS,2022,0.3613,-1.0180466408285425
IDN,AUS,2023,0.4284,-0.8476979404085433
IDN,AUS,2024,0.3894,-0.9431481860440377
IDN,AUS,2025,0.3898,-0.9421214919086767
IDN,BRN,2010,0.188,-1.6713133161521878
IDN,BRN,2011,0.1962,-1.6286207318508743
IDN,BRN,2012,0.1812,-1.708153885373258
IDN,BRN,2013,0.1814,-1.7070507413011007
IDN,BRN,2014,0.1803,-1.7131331487728656
IDN,BRN,2015,0.1897,-1.6623114020411685
IDN,BRN,2016,0.1899,-1.6612576611638967
IDN,BRN,2017,0.1938,-1.640928579525471
IDN,BRN,2018,0.1841,-1.6922761907431048
IDN,BRN,2019,0.1963,-1.6281111776997217
IDN,BRN,2020,0.2013,-1.6029589463363911
IDN,BRN,2021,0.1875,-1.6739764335716716
IDN,BRN,2022,0.194,-1.6398971199188088
IDN,BRN,2023,0.2036,-1.5915979943057694
IDN,BRN,2024,0.2072,-1.5740707685968092
IDN,BRN,2025,0.1925,-1.647659125254298
IDN,CAN,2010,0.3441,-1.0668229661787023
IDN,CAN,2011,0.3576,-1.028340235682778
IDN,CAN,2012,0.3472,-1.0578542961959418
IDN,CAN,2013,0.3279,-1.1150465951315345
IDN,CAN,2014,0.3282,-1.1141321003261466
IDN,CAN,2015,0.3287,-1.1126097983119634
IDN,CAN,2016,0.3209,-1.136625730866326
IDN,CAN,2017,0.313,-1.1615520884419839
IDN,CAN,2018,0.4324,-0.8384041932170838
IDN,CAN,2019,0.4244,-0.8570788722423089
IDN,CAN,2020,0.4562,-0.7848239691318494
IDN,CAN,2021,0.303,-1.194022473472768
IDN,CAN,2022,0.2999,-1.2043061932271737
IDN,CAN,2023,0.4626,-0.7708925291847982
IDN,CAN,2024,0.3192,-1.1419374134064835
IDN,CAN,2025,0.332,-1.1026203100656484
IDN,CHN,2010,0.4899,-0.7135539903376079
IDN,CHN,2011,0.4928,-0.707651866762827
IDN,CHN,2012,0.4599,-0.776746204436259
IDN,CHN,2013,0.4465,-0.8063158786655833
IDN,CHN,2014,0.4485,-0.8018465974832862
IDN,CHN,2015,0.4381,-0.8253080841622843
IDN,CHN,2016,0.4206,-0.8660730157135377
IDN,CHN,2017,0.42,-0.8675005677047231
IDN,CHN,2018,0.4848,-0.7240188442270323
IDN,CHN,2019,0.48,-0.7339691750802004
IDN,CHN,2020,0.5071,-0.6790470561811637
IDN,CHN,2021,0.4126,-0.8852766783449856
IDN,CHN,2022,0.4061,-0.9011558442898849
IDN,CHN,2023,0.5354,-0.624741147895885
IDN,CHN,2024,0.448,-0.8029620465671519
IDN,CHN,2025,0.4552,-0.7870183961700159
IDN,DEU,2010,0.44,-0.8209805520698302
IDN,DEU,2011,0.4323,-0.8386354873085509
IDN,DEU,2012,0.4126,-0.8852766783449856
IDN,DEU,2013,0.3994,-0.9177918580004223
IDN,DEU,2014,0.3885,-0.9454621091744349
IDN,DEU,2015,0.3906,-0.9400712605395585
IDN,DEU,2016,0.3893,-0.943405024365727
IDN,DEU,2017,0.3917,-0.9372590383103514
IDN,DEU,2018,0.4468,-0.8056442117870914
IDN,DEU,2019,0.4385,-0.8243954671698993
IDN,DEU,2020,0.4629,-0.7702442309449122
IDN,DEU,2021,0.3103,-1.1702157075278026
IDN,DEU,2022,0.3066,-1.1822113125444234
IDN,DEU,2023,0.4099,-0.8918420514718453
IDN,DEU,2024,0.3443,-1.0662419086376589
IDN,DEU,2025,0.3489,-1.0529699307894087
IDN,FRA,2010,0.4477,-0.8036319137352173
IDN,FRA,2011,0.4471,-0.8049729957422022
IDN,FRA,2012,0.3572,-1.029459429979793
IDN,FRA,2013,0.3433,-1.0691505785184907
IDN,FRA,2014,0.3327,-1.100514095957706
IDN,FRA,2015,0.3356,-1.0918353043890858
IDN,FRA,2016,0.3266,-1.1190190984457724
IDN,FRA,2017,0.3294,-1.110482461238597
IDN,FRA,2018,0.3843,-0.9563317814113389
IDN,FRA,2019,0.3801,-0.967320902986934
IDN,FRA,2020,0.4071,-0.8986964234732039
IDN,FRA,2021,0.314,-1.1583622930738837
IDN,FRA,2022,0.3081,-1.177330873379515
IDN,FRA,2023,0.4129,-0.8845498460900926
IDN,FRA,2024,0.3465,-1.0598724603521792
IDN,FRA,2025,0.3551,-1.0353558390330948
IDN,GBR,2010,0.4571,-0.7828530936444383
IDN,GBR,2011,0.4537,-0.7903190923122189
IDN,GBR,2012,0.361,-1.018877320649256
IDN,GBR,2013,0.3452,-1.0636313197728642
IDN,GBR,2014,0.3331,-1.0993125337825032
IDN,GBR,2015,0.3348,-1.0942219403668167
IDN,GBR,2016,0.3301,-1.1083596401229898
IDN,GBR,2017,0.3326,-1.1008147122233096
IDN,GBR,2018,0.4542,-0.789217649310679
IDN,GBR,2019,0.3858,-0.9524361785105084
IDN,GBR,2020,0.4134,-0.8833396317344692
IDN,GBR,2021,0.3212,-1.1356912969095305
IDN,GBR,2022,0.3128,-1.162191270310981
IDN,GBR,2023,0.4232,-0.8599103984380474
IDN,GBR,2024,0.354,-1.0384583658483626
IDN,GBR,2025,0.3613,-1.0180466408285425
IDN,HKG,2010,0.4844,-0.7248442673031998
IDN,HKG,2011,0.4884,-0.7166205367455875
IDN,HKG,2012,0.4563,-0.7846047910487802
IDN,HKG,2013,0.4389,-0.8234836822879487
IDN,HKG,2014,0.4441,-0.8117055166840805
IDN,HKG,2015,0.4308,-0.8421113336999035
IDN,HKG,2016,0.41,-0.8915981192837836
IDN,HKG,2017,0.4052,-0.9033745066076088
IDN,HKG,2018,0.4705,-0.7539593199567027
IDN,HKG,2019,0.4633,-0.7693804865595344
IDN,HKG,2020,0.4906,-0.7121261471577481
IDN,HKG,2021,0.3992,-0.9182927345448282
IDN,HKG,2022,0.3922,-0.9359833652198911
IDN,HKG,2023,0.516,-0.6616485135005743
IDN,HKG,2024,0.4289,-0.8465314874593023
IDN,HKG,2025,0.4337,-0.8354022281408165
IDN,IND,2010,0.4641,-0.7676552327350069
IDN,IND,2011,0.4544,-0.7887774115751954
IDN,IND,2012,0.4367,-0.8285088184906219
IDN,IND,2013,0.3515,-1.0455455677314176
IDN,IND,2014,0.344,-1.0671136216087387
IDN,IND,2015,0.3406,-1.0770465107535492
IDN,IND,2016,0.3328,-1.1002135700350835
IDN,IND,2017,0.3336,-1.0978126084975453
IDN,IND,2018,0.3876,-0.9477813989655259
IDN,IND,2019,0.382,-0.9623346703755619
IDN,IND,2020,0.3997,-0.9170410132648592
IDN,IND,2021,0.3212,-1.1356912969095305
IDN,IND,2022,0.3156,-1.1532796900104179
IDN,IND,2023,0.4961,-0.7009777596751339
IDN,IND,2024,0.4263,-0.8526119552109723
IDN,IND,2025,0.4407,-0.8193909071341958
IDN,ITA,2010,0.4401,-0.8207533051650914
